DataMonth,DMISID,QuestionNum,Value1,Value2,Flag,,
9/1/2022,0326,C.11.b,1,,,,
9/1/2022,0326,C.11.b.1,,,,,
9/1/2022,0326,C.11.b.2,1,,,,
9/1/2022,0326,C.12.a,,,,,
9/1/2022,0326,C.12.a.1,,,,,
9/1/2022,0326,C.12.a.10,,,,,
9/1/2022,0326,C.12.a.11,,,,,
9/1/2022,0326,C.12.a.12,,,,,
9/1/2022,0326,C.12.a.2,,,,,
9/1/2022,0326,C.12.a.3,,,,,
9/1/2022,0326,C.12.a.4,,,,,
9/1/2022,0326,C.12.a.5,,,,,
9/1/2022,0326,C.12.a.6,,,,,
9/1/2022,0326,C.12.a.7,,,,,
9/1/2022,0326,C.12.a.8,,,,,
9/1/2022,0326,C.12.a.9,,,,,
9/1/2022,0326,C.12.b,,,,,
9/1/2022,0326,C.3.a,Y,,,,
9/1/2022,0326,C.3.b,Y,,,,
9/1/2022,0326,C.3.c,30,30,,,
9/1/2022,0326,C.3.d,30,30,,,
9/1/2022,0326,C.9.a,13300,13312,,,
9/1/2022,0326,C.9.b,,,,,
9/1/2022,0326,C.9.c,7747,7746,,,
9/1/2022,0326,C.9.d,,,,,
9/1/2022,0326,E.1.a.1,,,,,
9/1/2022,0326,E.1.a.2,,,,,
9/1/2022,0326,E.1.a.3,,,,,
9/1/2022,0326,E.1.a.4,,,,,
9/1/2022,0326,E.1.a.5,,,,,
9/1/2022,0326,E.1.a.6,,,,,
9/1/2022,0326,E.1.a.7,,,,,
9/1/2022,0326,E.1.a.8,,,,,
9/1/2022,0326,E.1.b.1,,,,,
9/1/2022,0326,E.1.b.2,1,,,,
9/1/2022,0326,E.1.b.3,,,,,
9/1/2022,0326,E.1.b.4,,,,,
9/1/2022,0326,E.1.b.5,,,,,
9/1/2022,0326,E.1.b.6,,,,,
9/1/2022,0326,E.1.b.7,,,,,
9/1/2022,0326,E.1.b.8,,,,,
9/1/2022,0330,B.1.a,3.3.9 CF 9.0,,,,
9/1/2022,0330,B.1.b,4.630 CP 454,,,,
9/1/2022,0330,B.1.c,213.03.0029,,,,
9/1/2022,0330,B.4.e,5,,,,
9/1/2022,0330,B.5.a,18046,18451,,,
9/1/2022,0330,B.5.b,,,,,
9/1/2022,0330,B.5.d,8188,8489,,,
9/1/2022,0330,B.8.b,,,,,
9/1/2022,0330,C.1.e,2312,2318,,,
9/1/2022,0330,C.1.f,2274,2305,,,
9/1/2022,0330,C.11.a,32,,,,
9/1/2022,0330,C.11.a.1,,,,,
9/1/2022,0330,C.11.a.10,,,,,
9/1/2022,0330,C.11.a.11,1,,,,
9/1/2022,0330,C.11.a.12,31,,,,
9/1/2022,0330,C.11.a.2,,,,,
9/1/2022,0330,C.11.a.3,,,,,
9/1/2022,0330,C.11.a.4,,,,,
9/1/2022,0330,C.11.a.5,,,,,
9/1/2022,0330,C.11.a.6,,,,,
9/1/2022,0330,C.11.a.7,,,,,
9/1/2022,0330,C.11.a.8,,,,,
9/1/2022,0330,C.11.a.9,,,,,
9/1/2022,0330,C.11.b,,,,,
9/1/2022,0330,C.11.b.1,,,,,
9/1/2022,0330,C.11.b.2,,,,,
9/1/2022,0330,C.12.a,,,,,
9/1/2022,0330,C.12.a.1,,,,,
9/1/2022,0330,C.12.a.10,,,,,
9/1/2022,0330,C.12.a.11,,,,,
9/1/2022,0330,C.12.a.12,,,,,
9/1/2022,0330,C.12.a.2,,,,,
9/1/2022,0330,C.12.a.3,,,,,
9/1/2022,0330,C.12.a.4,,,,,
9/1/2022,0330,C.12.a.5,,,,,
9/1/2022,0330,C.12.a.6,,,,,
9/1/2022,0330,C.12.a.7,,,,,
9/1/2022,0330,C.12.a.8,,,,,
9/1/2022,0330,C.12.a.9,,,,,
9/1/2022,0330,C.12.b,,,,,
9/1/2022,0330,C.3.a,Y,,,,
9/1/2022,0330,C.3.b,Y,,,,
9/1/2022,0330,C.3.c,30,30,,,
9/1/2022,0330,C.3.d,30,30,,,
9/1/2022,0330,C.9.a,26911,26942,,,
9/1/2022,0330,C.9.b,,,,,
9/1/2022,0330,C.9.c,16114,15921,,,
9/1/2022,0330,C.9.d,,,,,
9/1/2022,0330,E.1.a.1,,,,,
9/1/2022,0330,E.1.a.2,,,,,
9/1/2022,0330,E.1.a.3,,,,,
9/1/2022,0330,E.1.a.4,,,,,
9/1/2022,0330,E.1.a.5,,,,,
9/1/2022,0330,E.1.a.6,,,,,
9/1/2022,0330,E.1.a.7,,,,,
9/1/2022,0330,E.1.a.8,1,,,,
9/1/2022,0330,E.1.b.1,,,,,
9/1/2022,0330,E.1.b.2,,,,,
9/1/2022,0330,E.1.b.3,2,,,,
9/1/2022,0330,E.1.b.4,,,,,
9/1/2022,0330,E.1.b.5,,,,,
9/1/2022,0330,E.1.b.6,,,,,
9/1/2022,0330,E.1.b.7,,,,,
9/1/2022,0330,E.1.b.8,1,,,,
9/1/2022,0338,B.1.a,,,,,
9/1/2022,0338,B.1.b,,,,,
9/1/2022,0338,B.1.c,,,,,
9/1/2022,0338,B.4.e,,,,,
9/1/2022,0338,B.5.a,,,,,
9/1/2022,0338,B.5.b,,,,,
9/1/2022,0338,B.5.d,,,,,
9/1/2022,0338,B.8.b,1,,,,
9/1/2022,0338,C.1.e,364,421,,,
9/1/2022,0338,C.1.f,374,417,,,
9/1/2022,0338,C.11.a,,,,,
9/1/2022,0338,C.11.a.1,,,,,
9/1/2022,0338,C.11.a.10,,,,,
9/1/2022,0338,C.11.a.11,,,,,
9/1/2022,0338,C.11.a.12,,,,,
9/1/2022,0338,C.11.a.2,,,,,
9/1/2022,0338,C.11.a.3,,,,,
9/1/2022,0338,C.11.a.4,,,,,
9/1/2022,0338,C.11.a.5,,,,,
9/1/2022,0338,C.11.a.6,,,,,
9/1/2022,0338,C.11.a.7,,,,,
9/1/2022,0338,C.11.a.8,,,,,
9/1/2022,0338,C.11.a.9,,,,,
9/1/2022,0338,C.11.b,,,,,
9/1/2022,0338,C.11.b.1,,,,,
9/1/2022,0338,C.11.b.2,,,,,
9/1/2022,0338,C.12.a,,,,,
9/1/2022,0338,C.12.a.1,,,,,
9/1/2022,0338,C.12.a.10,,,,,
9/1/2022,0338,C.12.a.11,,,,,
9/1/2022,0338,C.12.a.12,,,,,
9/1/2022,0338,C.12.a.2,,,,,
9/1/2022,0338,C.12.a.3,,,,,
9/1/2022,0338,C.12.a.4,,,,,
9/1/2022,0338,C.12.a.5,,,,,
9/1/2022,0338,C.12.a.6,,,,,
9/1/2022,0338,C.12.a.7,,,,,
9/1/2022,0338,C.12.a.8,,,,,
9/1/2022,0338,C.12.a.9,,,,,
9/1/2022,0338,C.12.b,,,,,
9/1/2022,0338,C.3.a,Y,,,,
9/1/2022,0338,C.3.b,,,,,
9/1/2022,0338,C.3.c,,,,,
9/1/2022,0338,C.3.d,,,,,
9/1/2022,0338,C.9.a,,,,,
9/1/2022,0338,C.9.b,,,,,
9/1/2022,0338,C.9.c,289,,Remove,,
9/1/2022,0338,C.9.d,,,,,
9/1/2022,0338,E.1.a.1,,,,,
9/1/2022,0338,E.1.a.2,,,,,
9/1/2022,0338,E.1.a.3,,,,,
9/1/2022,0338,E.1.a.4,,,,,
9/1/2022,0338,E.1.a.5,,,,,
9/1/2022,0338,E.1.a.6,,,,,
9/1/2022,0338,E.1.a.7,,,,,
9/1/2022,0338,E.1.a.8,7,,,,
9/1/2022,0338,E.1.b.1,,,,,
9/1/2022,0338,E.1.b.2,,,,,
9/1/2022,0338,E.1.b.3,,,,,
9/1/2022,0338,E.1.b.4,,,,,
9/1/2022,0338,E.1.b.5,,,,,
9/1/2022,0338,E.1.b.6,,,,,
9/1/2022,0338,E.1.b.7,,,,,
9/1/2022,0338,E.1.b.8,21,,,,
9/1/2022,0356,B.1.a,3.3.9 CF 9.0,,,,
9/1/2022,0356,B.1.b,4.630 CP 454,,,,
9/1/2022,0356,B.1.c,213.03.0029,,,,
9/1/2022,0356,B.4.e,,,,,
9/1/2022,0356,B.5.a,2140,2305,,,
9/1/2022,0356,B.5.b,,,,,
9/1/2022,0356,B.5.d,2191,2519,,,
9/1/2022,0356,B.8.b,506,,,,
9/1/2022,0356,C.1.e,622,694,,,
9/1/2022,0356,C.1.f,633,677,,,
9/1/2022,0356,C.11.a,16,,,,
9/1/2022,0356,C.11.a.1,,,,,
9/1/2022,0356,C.11.a.10,,,,,
9/1/2022,0356,C.11.a.11,2,,,,
9/1/2022,0356,C.11.a.12,3,,,,
9/1/2022,0356,C.11.a.2,6,,,,
9/1/2022,0356,C.11.a.3,,,,,
9/1/2022,0356,C.11.a.4,3,,,,
9/1/2022,0356,C.11.a.5,,,,,
9/1/2022,0356,C.11.a.6,,,,,
9/1/2022,0356,C.11.a.7,2,,,,
9/1/2022,0356,C.11.a.8,,,,,
9/1/2022,0356,C.11.a.9,,,,,
9/1/2022,0356,C.11.b,65,,,,
9/1/2022,0356,C.11.b.1,36,,,,
9/1/2022,0356,C.11.b.2,29,,,,
9/1/2022,0356,C.12.a,,,,,
9/1/2022,0356,C.12.a.1,,,,,
9/1/2022,0356,C.12.a.10,,,,,
9/1/2022,0356,C.12.a.11,,,,,
9/1/2022,0356,C.12.a.12,,,,,
9/1/2022,0356,C.12.a.2,,,,,
9/1/2022,0356,C.12.a.3,,,,,
9/1/2022,0356,C.12.a.4,,,,,
9/1/2022,0356,C.12.a.5,,,,,
9/1/2022,0356,C.12.a.6,,,,,
9/1/2022,0356,C.12.a.7,,,,,
9/1/2022,0356,C.12.a.8,,,,,
9/1/2022,0356,C.12.a.9,,,,,
9/1/2022,0356,C.12.b,,,,,
9/1/2022,0356,C.3.a,Y,,,,
9/1/2022,0356,C.3.b,Y,,,,
9/1/2022,0356,C.3.c,30,30,,,
9/1/2022,0356,C.3.d,30,30,,,
9/1/2022,0356,C.9.a,4821,4824,,,
9/1/2022,0356,C.9.b,,,,,
9/1/2022,0356,C.9.c,2457,2319,,,
9/1/2022,0356,C.9.d,,,,,
9/1/2022,0356,E.1.a.1,,,,,
9/1/2022,0356,E.1.a.2,,,,,
9/1/2022,0356,E.1.a.3,,,,,
9/1/2022,0356,E.1.a.4,,,,,
9/1/2022,0356,E.1.a.5,,,,,
9/1/2022,0356,E.1.a.6,,,,,
9/1/2022,0356,E.1.a.7,,,,,
9/1/2022,0356,E.1.a.8,5,,,,
9/1/2022,0356,E.1.b.1,,,,,
9/1/2022,0356,E.1.b.2,1,,,,
9/1/2022,0356,E.1.b.3,,,,,
9/1/2022,0356,E.1.b.4,,,,,
9/1/2022,0356,E.1.b.5,,,,,
9/1/2022,0356,E.1.b.6,,,,,
9/1/2022,0356,E.1.b.7,,,,,
9/1/2022,0356,E.1.b.8,,,,,
9/1/2022,0364,B.1.a,,,,,
9/1/2022,0364,B.1.b,,,,,
9/1/2022,0364,B.1.c,,,,,
9/1/2022,0364,B.4.e,,,,,
9/1/2022,0364,B.5.a,,,,,
9/1/2022,0364,B.5.b,,,,,
9/1/2022,0364,B.5.d,,,,,
9/1/2022,0364,B.8.b,40,,,,
9/1/2022,0364,C.1.e,523,531,,,
9/1/2022,0364,C.1.f,520,529,,,
9/1/2022,0364,C.11.a,,,,,
9/1/2022,0364,C.11.a.1,,,,,
9/1/2022,0364,C.11.a.10,,,,,
9/1/2022,0364,C.11.a.11,,,,,
9/1/2022,0364,C.11.a.12,,,,,
9/1/2022,0364,C.11.a.2,,,,,
9/1/2022,0364,C.11.a.3,,,,,
9/1/2022,0364,C.11.a.4,,,,,
9/1/2022,0364,C.11.a.5,,,,,
9/1/2022,0364,C.11.a.6,,,,,
9/1/2022,0364,C.11.a.7,,,,,
9/1/2022,0364,C.11.a.8,,,,,
9/1/2022,0364,C.11.a.9,,,,,
9/1/2022,0364,C.11.b,,,,,
9/1/2022,0364,C.11.b.1,,,,,
9/1/2022,0364,C.11.b.2,,,,,
9/1/2022,0364,C.12.a,,,,,
9/1/2022,0364,C.12.a.1,,,,,
9/1/2022,0364,C.12.a.10,,,,,
9/1/2022,0364,C.12.a.11,,,,,
9/1/2022,0364,C.12.a.12,,,,,
9/1/2022,0364,C.12.a.2,,,,,
9/1/2022,0364,C.12.a.3,,,,,
9/1/2022,0364,C.12.a.4,,,,,
9/1/2022,0364,C.12.a.5,,,,,
9/1/2022,0364,C.12.a.6,,,,,
9/1/2022,0364,C.12.a.7,,,,,
9/1/2022,0364,C.12.a.8,,,,,
9/1/2022,0364,C.12.a.9,,,,,
9/1/2022,0364,C.12.b,,,,,
9/1/2022,0364,C.3.a,N,,,,
9/1/2022,0364,C.3.b,,,,,
9/1/2022,0364,C.3.c,,,,,
9/1/2022,0364,C.3.d,,,,,
9/1/2022,0364,C.9.a,,,,,
9/1/2022,0364,C.9.b,,,,,
9/1/2022,0364,C.9.c,,,,,
9/1/2022,0364,C.9.d,,,,,
9/1/2022,0364,E.1.a.1,,,,,
9/1/2022,0364,E.1.a.2,,,,,
9/1/2022,0364,E.1.a.3,,,,,
9/1/2022,0364,E.1.a.4,,,,,
9/1/2022,0364,E.1.a.5,,,,,
9/1/2022,0364,E.1.a.6,,,,,
9/1/2022,0364,E.1.a.7,,,,,
9/1/2022,0364,E.1.a.8,12,,,,
9/1/2022,0364,E.1.b.1,,,,,
9/1/2022,0364,E.1.b.2,,,,,
9/1/2022,0364,E.1.b.3,,,,,
9/1/2022,0364,E.1.b.4,,,,,
9/1/2022,0364,E.1.b.5,,,,,
9/1/2022,0364,E.1.b.6,,,,,
9/1/2022,0364,E.1.b.7,,,,,
9/1/2022,0364,E.1.b.8,2,,,,
9/1/2022,0385,B.1.a,3.3.9 CF 9.0,,,,
9/1/2022,0385,B.1.b,4.630 CP 454,,,,
9/1/2022,0385,B.1.c,213.03.0029,,,,
9/1/2022,0385,B.4.e,6,,,,
9/1/2022,0385,B.5.a,10957,11196,,,
9/1/2022,0385,B.5.b,,,,,
9/1/2022,0385,B.5.d,2285,2482,,,
9/1/2022,0385,B.8.b,,,,,
9/1/2022,0385,C.1.e,1229,1371,,,
9/1/2022,0385,C.1.f,1234,1337,,,
9/1/2022,0385,C.11.a,2,,,,
9/1/2022,0385,C.11.a.1,,,,,
9/1/2022,0385,C.11.a.10,,,,,
9/1/2022,0385,C.11.a.11,,,,,
9/1/2022,0385,C.11.a.12,2,,,,
9/1/2022,0385,C.11.a.2,,,,,
9/1/2022,0385,C.11.a.3,,,,,
9/1/2022,0385,C.11.a.4,,,,,
9/1/2022,0385,C.11.a.5,,,,,
9/1/2022,0385,C.11.a.6,,,,,
9/1/2022,0385,C.11.a.7,,,,,
9/1/2022,0385,C.11.a.8,,,,,
9/1/2022,0385,C.11.a.9,,,,,
9/1/2022,0385,C.11.b,160,,,,
9/1/2022,0385,C.11.b.1,133,,,,
9/1/2022,0385,C.11.b.2,27,,,,
9/1/2022,0385,C.12.a,,,,,
9/1/2022,0385,C.12.a.1,,,,,
9/1/2022,0385,C.12.a.10,,,,,
9/1/2022,0385,C.12.a.11,,,,,
9/1/2022,0385,C.12.a.12,,,,,
9/1/2022,0385,C.12.a.2,,,,,
9/1/2022,0385,C.12.a.3,,,,,
9/1/2022,0385,C.12.a.4,,,,,
9/1/2022,0385,C.12.a.5,,,,,
9/1/2022,0385,C.12.a.6,,,,,
9/1/2022,0385,C.12.a.7,,,,,
9/1/2022,0385,C.12.a.8,,,,,
9/1/2022,0385,C.12.a.9,,,,,
9/1/2022,0385,C.12.b,,,,,
9/1/2022,0385,C.3.a,N,,,,
9/1/2022,0385,C.3.b,Y,,,,
9/1/2022,0385,C.3.c,30,30,,,
9/1/2022,0385,C.3.d,30,30,,,
9/1/2022,0385,C.9.a,13677,13679,,,
9/1/2022,0385,C.9.b,,,,,
9/1/2022,0385,C.9.c,,9444,,,
9/1/2022,0385,C.9.d,,,,,
9/1/2022,0385,E.1.a.1,,,,,
9/1/2022,0385,E.1.a.2,,,,,
9/1/2022,0385,E.1.a.3,,,,,
9/1/2022,0385,E.1.a.4,,,,,
9/1/2022,0385,E.1.a.5,,,,,
9/1/2022,0385,E.1.a.6,,,,,
9/1/2022,0385,E.1.a.7,,,,,
9/1/2022,0385,E.1.a.8,,,,,
9/1/2022,0385,E.1.b.1,,,,,
9/1/2022,0385,E.1.b.2,2,,,,
9/1/2022,0385,E.1.b.3,,,,,
9/1/2022,0385,E.1.b.4,,,,,
9/1/2022,0385,E.1.b.5,,,,,
9/1/2022,0385,E.1.b.6,,,,,
9/1/2022,0385,E.1.b.7,,,,,
9/1/2022,0385,E.1.b.8,2,,,,
9/1/2022,0607,B.1.a,3.3.9 CF 9.0,,,,
9/1/2022,0607,B.1.b,4.630 CP 454,,,,
9/1/2022,0607,B.1.c,213.03.0029,,,,
9/1/2022,0607,B.4.e,69,,,,
9/1/2022,0607,B.5.a,33184,34102,,,
9/1/2022,0607,B.5.b,257,257,,,
9/1/2022,0607,B.5.d,8229,9654,,,
9/1/2022,0607,B.8.b,,,,,
9/1/2022,0607,C.1.e,7125,8025,,,
9/1/2022,0607,C.1.f,7469,8231,,,
9/1/2022,0607,C.11.a,712,,,,
9/1/2022,0607,C.11.a.1,27,,,,
9/1/2022,0607,C.11.a.10,79,,,,
9/1/2022,0607,C.11.a.11,56,,,,
9/1/2022,0607,C.11.a.12,96,,,,
9/1/2022,0607,C.11.a.2,45,,,,
9/1/2022,0607,C.11.a.3,34,,,,
9/1/2022,0607,C.11.a.4,36,,,,
9/1/2022,0607,C.11.a.5,32,,,,
9/1/2022,0607,C.11.a.6,50,,,,
9/1/2022,0607,C.11.a.7,59,,,,
9/1/2022,0607,C.11.a.8,67,,,,
9/1/2022,0607,C.11.a.9,131,,,,
9/1/2022,0607,C.11.b,2250,,,,
9/1/2022,0607,C.11.b.1,978,,,,
9/1/2022,0607,C.11.b.2,1272,,,,
9/1/2022,0607,C.12.a,3649,3650,,,
9/1/2022,0607,C.12.a.1,334,334,,,
9/1/2022,0607,C.12.a.10,293,293,,,
9/1/2022,0607,C.12.a.11,292,292,,,
9/1/2022,0607,C.12.a.12,274,275,,,
9/1/2022,0607,C.12.a.2,328,328,,,
9/1/2022,0607,C.12.a.3,303,303,,,
9/1/2022,0607,C.12.a.4,283,283,,,
9/1/2022,0607,C.12.a.5,303,303,,,
9/1/2022,0607,C.12.a.6,300,300,,,
9/1/2022,0607,C.12.a.7,290,290,,,
9/1/2022,0607,C.12.a.8,338,338,,,
9/1/2022,0607,C.12.a.9,311,311,,,
9/1/2022,0607,C.12.b,3935,3935,,,
9/1/2022,0607,C.3.a,Y,,,,
9/1/2022,0607,C.3.b,Y,,,,
9/1/2022,0607,C.3.c,30,30,,,
9/1/2022,0607,C.3.d,30,30,,,
9/1/2022,0607,C.9.a,43922,44018,,,
9/1/2022,0607,C.9.b,275,275,,,
9/1/2022,0607,C.9.c,35199,35206,,,
9/1/2022,0607,C.9.d,1069,1120,,,
9/1/2022,0607,E.1.a.1,1,,,,
9/1/2022,0607,E.1.a.2,5,,,,
9/1/2022,0607,E.1.a.3,,,,,
9/1/2022,0607,E.1.a.4,,,,,
9/1/2022,0607,E.1.a.5,,,,,
9/1/2022,0607,E.1.a.6,,,,,
9/1/2022,0607,E.1.a.7,,,,,
9/1/2022,0607,E.1.a.8,1,,,,
9/1/2022,0607,E.1.b.1,,,,,
9/1/2022,0607,E.1.b.2,9,,,,
9/1/2022,0607,E.1.b.3,3,,,,
9/1/2022,0607,E.1.b.4,1,,,,
9/1/2022,0607,E.1.b.5,,,,,
9/1/2022,0607,E.1.b.6,10,,,,
9/1/2022,0607,E.1.b.7,,,,,
9/1/2022,0607,E.1.b.8,6,,,,
9/1/2022,0609,B.1.a,3.3.9 CF 9.0,,,,
9/1/2022,0609,B.1.b,4.630 CP 454,,,,
9/1/2022,0609,B.1.c,213.03.0029,,,,
9/1/2022,0609,B.4.e,14,,,,
9/1/2022,0609,B.5.a,18985,19939,,,
9/1/2022,0609,B.5.b,,,,,
9/1/2022,0609,B.5.d,6251,7199,,,
9/1/2022,0609,B.8.b,,,,,
9/1/2022,0609,C.1.e,2325,2794,,,
9/1/2022,0609,C.1.f,2488,2791,,,
9/1/2022,0609,C.11.a,506,,,,
9/1/2022,0609,C.11.a.1,22,,,,
9/1/2022,0609,C.11.a.10,32,,,,
9/1/2022,0609,C.11.a.11,88,,,,
9/1/2022,0609,C.11.a.12,106,,,,
9/1/2022,0609,C.11.a.2,21,,,,
9/1/2022,0609,C.11.a.3,11,,,,
9/1/2022,0609,C.11.a.4,12,,,,
9/1/2022,0609,C.11.a.5,20,,,,
9/1/2022,0609,C.11.a.6,103,,,,
9/1/2022,0609,C.11.a.7,47,,,,
9/1/2022,0609,C.11.a.8,25,,,,
9/1/2022,0609,C.11.a.9,19,,,,
9/1/2022,0609,C.11.b,279,,,,
9/1/2022,0609,C.11.b.1,127,,,,
9/1/2022,0609,C.11.b.2,152,,,,
9/1/2022,0609,C.12.a,,,,,
9/1/2022,0609,C.12.a.1,,,,,
9/1/2022,0609,C.12.a.10,,,,,
9/1/2022,0609,C.12.a.11,,,,,
9/1/2022,0609,C.12.a.12,,,,,
9/1/2022,0609,C.12.a.2,,,,,
9/1/2022,0609,C.12.a.3,,,,,
9/1/2022,0609,C.12.a.4,,,,,
9/1/2022,0609,C.12.a.5,,,,,
9/1/2022,0609,C.12.a.6,,,,,
9/1/2022,0609,C.12.a.7,,,,,
9/1/2022,0609,C.12.a.8,,,,,
9/1/2022,0609,C.12.a.9,,,,,
9/1/2022,0609,C.12.b,,,,,
9/1/2022,0609,C.3.a,Y,,,,
9/1/2022,0609,C.3.b,Y,,,,
9/1/2022,0609,C.3.c,30,30,,,
9/1/2022,0609,C.3.d,30,30,,,
9/1/2022,0609,C.9.a,27053,27159,,,
9/1/2022,0609,C.9.b,,,,,
9/1/2022,0609,C.9.c,20990,21095,,,
9/1/2022,0609,C.9.d,,,,,
9/1/2022,0609,E.1.a.1,,,,,
9/1/2022,0609,E.1.a.2,,,,,
9/1/2022,0609,E.1.a.3,1,,,,
9/1/2022,0609,E.1.a.4,,,,,
9/1/2022,0609,E.1.a.5,,,,,
9/1/2022,0609,E.1.a.6,,,,,
9/1/2022,0609,E.1.a.7,,,,,
9/1/2022,0609,E.1.a.8,,,,,
9/1/2022,0609,E.1.b.1,,,,,
9/1/2022,0609,E.1.b.2,,,,,
9/1/2022,0609,E.1.b.3,,,,,
9/1/2022,0609,E.1.b.4,,,,,
9/1/2022,0609,E.1.b.5,,,,,
9/1/2022,0609,E.1.b.6,,,,,
9/1/2022,0609,E.1.b.7,,,,,
9/1/2022,0609,E.1.b.8,1,,,,
9/1/2022,0610,B.1.a,3.3.9 CF 9.0,,,,
9/1/2022,0610,B.1.b,4.630 CP 454,,,,
9/1/2022,0610,B.1.c,213.03.0029,,,,
9/1/2022,0610,B.4.e,,,,,
9/1/2022,0610,B.5.a,1534,1652,,,
9/1/2022,0610,B.5.b,,,,,
9/1/2022,0610,B.5.d,442,470,,,
9/1/2022,0610,B.8.b,,,,,
9/1/2022,0610,C.1.e,498,540,,,
9/1/2022,0610,C.1.f,542,559,,,
9/1/2022,0610,C.11.a,96,,,,
9/1/2022,0610,C.11.a.1,,,,,
9/1/2022,0610,C.11.a.10,19,,,,
9/1/2022,0610,C.11.a.11,12,,,,
9/1/2022,0610,C.11.a.12,51,,,,
9/1/2022,0610,C.11.a.2,,,,,
9/1/2022,0610,C.11.a.3,,,,,
9/1/2022,0610,C.11.a.4,,,,,
9/1/2022,0610,C.11.a.5,,,,,
9/1/2022,0610,C.11.a.6,,,,,
9/1/2022,0610,C.11.a.7,,,,,
9/1/2022,0610,C.11.a.8,,,,,
9/1/2022,0610,C.11.a.9,14,,,,
9/1/2022,0610,C.11.b,9,,,,
9/1/2022,0610,C.11.b.1,3,,,,
9/1/2022,0610,C.11.b.2,6,,,,
9/1/2022,0610,C.12.a,,,,,
9/1/2022,0610,C.12.a.1,,,,,
9/1/2022,0610,C.12.a.10,,,,,
9/1/2022,0610,C.12.a.11,,,,,
9/1/2022,0610,C.12.a.12,,,,,
9/1/2022,0610,C.12.a.2,,,,,
9/1/2022,0610,C.12.a.3,,,,,
9/1/2022,0610,C.12.a.4,,,,,
9/1/2022,0610,C.12.a.5,,,,,
9/1/2022,0610,C.12.a.6,,,,,
9/1/2022,0610,C.12.a.7,,,,,
9/1/2022,0610,C.12.a.8,,,,,
9/1/2022,0610,C.12.a.9,,,,,
9/1/2022,0610,C.12.b,,,,,
9/1/2022,0610,C.3.a,Y,,,,
9/1/2022,0610,C.3.b,Y,,,,
9/1/2022,0610,C.3.c,30,30,,,
9/1/2022,0610,C.3.d,30,30,,,
9/1/2022,0610,C.9.a,2071,2122,,,
9/1/2022,0610,C.9.b,,,,,
9/1/2022,0610,C.9.c,1362,1358,,,
9/1/2022,0610,C.9.d,,,,,
9/1/2022,0610,E.1.a.1,,,,,
9/1/2022,0610,E.1.a.2,,,,,
9/1/2022,0610,E.1.a.3,,,,,
9/1/2022,0610,E.1.a.4,,,,,
9/1/2022,0610,E.1.a.5,,,,,
9/1/2022,0610,E.1.a.6,,,,,
9/1/2022,0610,E.1.a.7,,,,,
9/1/2022,0610,E.1.a.8,,,,,
9/1/2022,0610,E.1.b.1,,,,,
9/1/2022,0610,E.1.b.2,,,,,
9/1/2022,0610,E.1.b.3,,,,,
9/1/2022,0610,E.1.b.4,,,,,
9/1/2022,0610,E.1.b.5,,,,,
9/1/2022,0610,E.1.b.6,,,,,
9/1/2022,0610,E.1.b.7,,,,,
9/1/2022,0610,E.1.b.8,,,,,
9/1/2022,0612,B.1.a,3.3.9 CF 9.0,,,,
9/1/2022,0612,B.1.b,4.630 CP 454,,,,
9/1/2022,0612,B.1.c,213.03.0029,,,,
9/1/2022,0612,B.4.e,75,,,,
9/1/2022,0612,B.5.a,22059,22993,,,
9/1/2022,0612,B.5.b,117,121,,,
9/1/2022,0612,B.5.d,3081,3346,,,
9/1/2022,0612,B.8.b,,,,,
9/1/2022,0612,C.1.e,2428,4225,,,
9/1/2022,0612,C.1.f,3020,4243,,,
9/1/2022,0612,C.11.a,667,,,,
9/1/2022,0612,C.11.a.1,36,,,,
9/1/2022,0612,C.11.a.10,135,,,,
9/1/2022,0612,C.11.a.11,89,,,,
9/1/2022,0612,C.11.a.12,108,,,,
9/1/2022,0612,C.11.a.2,25,,,,
9/1/2022,0612,C.11.a.3,60,,,,
9/1/2022,0612,C.11.a.4,22,,,,
9/1/2022,0612,C.11.a.5,30,,,,
9/1/2022,0612,C.11.a.6,39,,,,
9/1/2022,0612,C.11.a.7,19,,,,
9/1/2022,0612,C.11.a.8,58,,,,
9/1/2022,0612,C.11.a.9,46,,,,
9/1/2022,0612,C.11.b,1096,,,,
9/1/2022,0612,C.11.b.1,762,,,,
9/1/2022,0612,C.11.b.2,334,,,,
9/1/2022,0612,C.12.a,1445,1494,,,
9/1/2022,0612,C.12.a.1,117,117,,,
9/1/2022,0612,C.12.a.10,113,113,,,
9/1/2022,0612,C.12.a.11,136,136,,,
9/1/2022,0612,C.12.a.12,104,153,,,
9/1/2022,0612,C.12.a.2,97,97,,,
9/1/2022,0612,C.12.a.3,109,109,,,
9/1/2022,0612,C.12.a.4,110,110,,,
9/1/2022,0612,C.12.a.5,131,131,,,
9/1/2022,0612,C.12.a.6,125,125,,,
9/1/2022,0612,C.12.a.7,148,148,,,
9/1/2022,0612,C.12.a.8,123,123,,,
9/1/2022,0612,C.12.a.9,132,132,,,
9/1/2022,0612,C.12.b,1278,1278,,,
9/1/2022,0612,C.3.a,Y,,,,
9/1/2022,0612,C.3.b,Y,,,,
9/1/2022,0612,C.3.c,30,30,,,
9/1/2022,0612,C.3.d,30,30,,,
9/1/2022,0612,C.9.a,26390,26498,,,
9/1/2022,0612,C.9.b,153,153,,,
